student_id,age,gender,study_hours_per_day,sleep_hours_per_day,social_media_hours_per_day,attendance_pct,part_time_job,extracurricular,tutoring,parental_education,internet_access,stress_level,previous_score,exam_score
STU3314,17,Male,2.9,6.9,4.2,76.0,No,Yes,No,Bachelors,Yes,3.0,54.0,69.7
STU2340,18,Female,3.9,7.0,3.8,84.0,No,Yes,No,Bachelors,Yes,7.0,67.0,82.2
STU3263,17,Female,1.0,6.2,3.6,89.2,No,No,No,Masters,Yes,6.0,57.2,59.0
STU3154,15,Male,2.1,8.8,4.2,85.1,No,Yes,Yes,High School,Yes,3.0,58.1,63.5
STU3454,15,Female,1.6,7.9,3.0,100.0,Yes,Yes,No,Bachelors,Yes,4.0,44.5,73.4
STU2960,16,Male,3.8,6.0,3.0,78.8,Yes,No,No,Bachelors,No,3.0,86.3,85.7
STU3125,16,Female,2.6,6.8,1.4,80.7,No,No,No,Masters,Yes,8.0,64.3,77.6
STU2315,15,Male,3.9,,3.8,100.0,No,Yes,Yes,High School,Yes,5.0,74.5,88.8
STU2329,18,Male,1.5,5.9,3.6,92.7,Yes,Yes,No,Bachelors,Yes,7.0,67.5,60.1
STU2512,15,Male,4.3,5.8,3.5,89.0,No,Yes,Yes,High School,Yes,7.0,76.4,82.6
STU3497,17,Female,3.1,6.5,5.7,69.8,No,No,No,PhD,Yes,4.0,71.5,81.2
STU2345,18,Male,4.3,8.4,2.4,75.0,No,Yes,No,Masters,Yes,6.0,76.2,85.8
STU2832,16,Female,0.0,7.3,3.4,84.6,Yes,No,No,Masters,Yes,5.0,55.3,43.9
STU2683,17,Female,2.9,5.3,3.8,92.3,No,Yes,No,Bachelors,Yes,6.0,86.4,78.0
STU3002,17,Male,5.3,7.9,3.2,100.0,No,Yes,No,PhD,Yes,8.0,94.9,100.0
STU3467,17,Male,3.1,6.8,2.4,81.9,No,No,Yes,High School,Yes,7.0,52.0,84.4
STU2772,15,Male,2.5,6.6,3.4,65.9,No,No,Yes,Bachelors,Yes,6.0,62.5,67.9
STU2066,18,Female,2.2,7.6,1.5,98.6,No,Yes,No,High School,Yes,10.0,86.5,85.0
STU2932,18,Female,0.6,6.6,3.4,72.8,Yes,Yes,Yes,High School,Yes,6.0,44.1,57.9
STU3461,16,Female,6.2,6.9,2.8,81.4,No,No,Yes,Bachelors,Yes,2.0,45.2,87.9
STU3376,16,Male,3.9,7.4,3.4,92.8,No,No,No,Bachelors,No,1.0,49.0,92.4
STU2643,17,Female,3.6,6.3,3.2,80.6,No,No,No,Masters,Yes,6.0,51.0,79.9
STU3334,16,Male,2.0,7.6,2.7,83.4,Yes,No,No,Bachelors,Yes,6.0,52.3,58.6
STU2808,15,Male,5.0,7.0,2.7,95.8,Yes,No,No,Bachelors,Yes,8.0,43.9,84.3
STU2645,15,Female,6.0,,4.3,79.5,No,Yes,Yes,High School,No,5.0,83.6,100.0
STU2417,18,Male,3.3,,2.2,72.0,No,No,Yes,Bachelors,Yes,5.0,59.0,77.5
STU3287,18,Male,4.7,6.3,2.7,71.7,No,Yes,No,High School,Yes,4.0,75.9,77.9
STU3219,16,Female,5.1,5.9,1.9,87.5,Yes,No,No,Bachelors,Yes,8.0,52.1,85.3
STU2541,16,Female,6.3,6.2,6.6,79.4,Yes,No,No,High School,Yes,5.0,75.8,87.7
STU3369,15,Female,21.835138311526844,5.2,4.7,97.2,Yes,Yes,No,Bachelors,Yes,5.0,94.7,88.0
STU2313,18,Female,5.9,6.8,3.5,81.5,Yes,Yes,No,High School,Yes,6.0,76.0,90.9
STU2306,15,Female,4.6,7.3,4.2,82.8,No,Yes,No,High School,Yes,6.0,59.0,74.5
STU2940,16,Male,4.5,5.8,2.3,85.3,No,Yes,No,Masters,Yes,7.0,63.1,95.5
STU2129,18,Male,3.8,4.8,6.0,91.3,No,Yes,No,Bachelors,No,5.0,59.8,74.6
STU2395,16,Male,4.6,7.9,1.8,76.7,Yes,Yes,No,High School,Yes,6.0,49.1,68.8
STU3382,16,Female,2.7,8.3,4.2,74.1,Yes,No,No,High School,Yes,8.0,76.4,71.6
STU2326,15,Female,3.0,5.6,3.7,88.5,No,No,No,PhD,Yes,5.0,72.0,82.9
STU2191,17,Female,2.9,7.0,3.1,83.7,No,No,No,High School,Yes,4.0,84.3,81.4
STU2722,17,Female,4.7,5.9,4.0,82.4,Yes,No,No,High School,Yes,7.0,64.0,75.6
STU3131,17,Male,4.8,7.9,1.0,75.6,No,No,No,Bachelors,Yes,7.0,67.2,92.6
STU3064,15,Male,2.5,6.4,0.2,94.9,No,No,No,High School,Yes,3.0,78.1,82.0
STU2993,16,Male,2.3,6.3,4.0,98.6,Yes,No,No,Bachelors,Yes,4.0,72.8,78.7
STU2920,18,Male,1.7,7.1,4.6,86.9,Yes,No,No,High School,No,6.0,50.5,60.7
STU2495,18,Female,3.8,6.2,0.6,91.1,No,No,No,Bachelors,Yes,6.0,68.3,82.8
STU3032,17,Female,4.1,5.7,0.6,65.2,No,Yes,No,High School,Yes,5.0,76.2,77.0
STU2867,16,Female,4.6,5.8,3.7,91.3,Yes,Yes,No,Bachelors,Yes,4.0,76.3,91.1
STU2384,18,Female,3.0,3.0,5.6,81.5,No,No,No,High School,Yes,7.0,60.2,72.0
STU3103,15,Female,4.5,6.7,2.0,99.8,No,Yes,Yes,Masters,No,3.0,83.3,100.0
STU2652,17,Female,3.3,6.9,2.6,73.3,No,No,No,Masters,Yes,3.0,73.1,90.8
STU3238,16,Female,6.1,8.2,1.6,80.0,No,Yes,No,Bachelors,Yes,6.0,72.0,92.5
STU2397,18,Male,1.8,4.4,2.2,58.6,Yes,Yes,No,Bachelors,No,8.0,64.2,52.1
STU2946,17,Male,2.6,7.6,2.4,87.0,No,No,No,High School,Yes,8.0,70.3,85.5
STU3116,15,Female,3.8,7.0,4.9,86.5,Yes,Yes,No,Masters,Yes,6.0,58.6,76.5
STU3485,17,Male,2.1,4.5,2.4,90.7,Yes,Yes,No,Bachelors,Yes,5.0,60.9,63.6
STU2724,18,Female,2.4,7.0,2.9,79.5,No,Yes,No,High School,Yes,6.0,64.9,63.9
STU2532,16,Male,5.9,8.4,3.5,80.1,Yes,No,Yes,,Yes,8.0,66.5,95.5
STU2762,17,Female,5.5,7.7,4.4,68.7,Yes,No,No,Bachelors,Yes,7.0,54.9,82.2
STU2161,16,Female,3.1,6.0,1.0,91.8,No,No,Yes,Masters,Yes,9.0,43.1,69.4
STU3246,17,Male,2.5,7.9,1.5,96.9,No,No,No,Bachelors,Yes,7.0,81.7,88.9
STU2936,16,Male,0.3,,5.1,85.6,No,Yes,Yes,Masters,Yes,5.0,86.4,74.6
STU3039,15,Male,0.8,7.7,2.1,94.9,No,Yes,No,Bachelors,Yes,7.0,56.6,65.3
STU3073,16,Male,3.7,7.5,4.4,82.0,No,Yes,No,High School,Yes,5.0,71.5,72.4
STU3270,18,Male,3.4,7.0,1.9,88.0,No,No,No,Bachelors,Yes,3.0,45.7,76.5
STU2020,15,Female,2.4,7.7,3.1,68.8,No,No,No,High School,No,8.0,83.8,66.0
STU2569,17,Female,5.7,6.7,3.6,81.3,No,Yes,No,Masters,Yes,2.0,54.3,82.8
STU2653,18,Female,2.9,6.1,2.1,69.8,No,Yes,No,Bachelors,Yes,5.0,67.1,71.6
STU2696,17,Female,0.7,5.9,3.5,93.1,No,No,Yes,Bachelors,Yes,3.0,57.1,64.2
STU2481,17,Female,5.9,6.3,4.7,64.5,Yes,No,No,PhD,No,6.0,66.8,79.7
STU2033,18,Male,4.1,9.2,2.3,91.4,Yes,No,No,Masters,Yes,9.0,61.9,91.8
STU3049,18,Male,3.3,7.9,3.5,70.8,No,Yes,No,High School,No,8.0,74.0,67.1
STU2047,17,Female,2.4,6.8,2.6,97.5,Yes,No,No,Bachelors,Yes,6.0,37.4,68.7
STU2029,17,Female,3.1,7.3,4.0,88.4,No,No,Yes,Masters,Yes,6.0,77.0,96.0
STU3005,18,Male,5.3,6.4,7.6,96.5,Yes,Yes,No,Bachelors,Yes,8.0,59.9,73.7
STU3106,15,Male,2.1,8.7,5.3,75.9,Yes,No,No,Masters,Yes,6.0,60.7,60.3
STU3138,15,Male,1.0,8.4,1.4,100.0,Yes,No,Yes,Bachelors,Yes,8.0,68.6,82.8
STU3277,15,Male,3.0,4.8,0.5,87.6,No,Yes,No,High School,Yes,6.0,59.4,63.6
STU2510,17,Female,3.1,5.6,1.5,80.9,No,Yes,No,Bachelors,Yes,6.0,62.1,76.3
STU2530,16,Female,0.5,8.0,2.5,93.0,No,No,No,Masters,Yes,8.0,73.1,69.9
STU2922,17,Male,5.8,,1.1,90.4,Yes,Yes,Yes,High School,Yes,7.0,100.0,100.0
STU2501,16,Female,24.276143470948732,7.7,4.3,85.4,No,No,No,Bachelors,Yes,6.0,82.9,74.8
STU2432,17,Female,2.3,6.6,3.2,88.1,Yes,Yes,Yes,High School,Yes,6.0,71.4,81.7
STU2253,17,Female,1.9,6.2,2.9,86.5,Yes,Yes,Yes,High School,No,4.0,82.0,71.3
STU3462,15,Male,3.3,8.2,3.7,99.1,No,No,No,High School,Yes,5.0,81.5,91.3
STU3372,16,Male,3.2,6.9,1.9,85.5,Yes,No,No,High School,Yes,4.0,70.2,74.1
STU3216,15,Male,2.6,6.1,1.9,75.1,No,Yes,No,High School,Yes,4.0,78.1,72.6
STU2779,16,Male,3.5,6.5,3.1,81.2,Yes,No,No,Bachelors,Yes,3.0,73.8,83.5
STU2366,17,Male,3.9,8.4,5.2,94.3,Yes,Yes,Yes,PhD,Yes,7.0,59.5,93.6
STU3076,16,Male,4.4,8.1,2.8,67.9,Yes,Yes,No,High School,Yes,8.0,77.6,83.2
STU3078,15,Male,5.4,7.7,6.6,74.6,No,No,No,Masters,Yes,10.0,51.9,57.9
STU2680,17,Male,4.7,8.1,0.5,82.9,No,No,Yes,High School,Yes,7.0,62.4,87.6
STU3205,17,Male,1.6,5.6,0.4,82.9,No,Yes,Yes,Masters,Yes,9.0,48.5,63.0
STU2812,15,Male,3.9,7.9,1.9,81.6,No,Yes,Yes,High School,Yes,1.0,85.3,89.2
STU2735,15,Female,6.0,8.0,5.1,87.6,Yes,No,No,Masters,Yes,6.0,57.9,85.3
STU3048,18,Male,5.0,7.2,4.5,81.0,No,Yes,No,Masters,Yes,7.0,64.9,83.2
STU2298,15,Male,2.6,6.2,3.5,96.3,Yes,Yes,No,High School,Yes,6.0,78.2,74.9
STU2556,17,Male,5.6,6.9,0.0,74.5,No,No,Yes,High School,Yes,5.0,45.5,99.7
STU2575,18,Female,4.9,7.6,4.0,100.0,No,No,No,Masters,Yes,9.0,70.1,91.1
STU2018,18,Male,3.9,8.0,0.5,89.7,No,Yes,Yes,Bachelors,Yes,3.0,67.5,98.1
STU2572,18,Male,3.3,7.0,2.3,93.2,No,Yes,No,Bachelors,No,7.0,68.6,86.2
STU2225,18,Male,5.0,7.5,3.1,80.9,Yes,Yes,Yes,High School,Yes,2.0,60.4,93.5
STU2599,17,Male,2.7,5.3,1.8,88.8,No,Yes,Yes,High School,Yes,9.0,70.6,78.9
STU2419,15,Female,3.8,7.3,4.7,81.6,Yes,No,No,High School,Yes,8.0,72.5,73.1
STU3173,18,Male,2.6,7.5,3.3,98.1,No,Yes,No,Bachelors,Yes,9.0,85.8,78.9
STU2218,15,Female,1.9,6.4,4.1,92.3,No,Yes,No,Bachelors,No,7.0,68.1,61.3
STU2307,18,Male,4.3,5.1,3.7,79.3,No,No,No,Bachelors,Yes,5.0,40.5,71.0
STU2156,17,Female,3.2,6.3,1.0,83.7,No,Yes,No,High School,Yes,2.0,72.9,80.5
STU2171,17,Male,3.1,5.3,5.1,92.4,No,Yes,No,High School,No,4.0,77.1,73.2
STU3193,16,Male,1.9,6.4,2.2,68.9,No,No,No,Bachelors,No,9.0,65.8,63.7
STU2705,18,Female,3.1,8.4,4.3,85.5,Yes,Yes,No,High School,Yes,8.0,53.2,64.7
STU2286,15,Female,3.8,6.8,2.1,84.2,No,No,No,Masters,Yes,8.0,65.1,78.3
STU3090,15,Female,3.1,7.4,2.6,80.1,No,Yes,Yes,Masters,Yes,3.0,58.6,85.9
STU2453,18,Female,6.8,7.9,2.3,100.0,No,Yes,No,Masters,No,8.0,59.7,100.0
STU3466,16,Female,2.5,4.0,4.5,79.0,No,No,No,Bachelors,Yes,6.0,75.5,71.6
STU2071,15,Female,4.2,,4.7,100.0,No,No,No,High School,No,5.0,54.1,71.4
STU2082,18,Male,4.5,6.3,2.1,92.6,No,No,No,High School,Yes,2.0,62.9,84.5
STU3169,16,Female,2.4,9.1,6.1,88.5,No,Yes,No,Masters,Yes,7.0,71.7,76.5
STU3452,18,Male,4.3,9.0,2.9,97.6,No,No,Yes,Bachelors,Yes,3.0,80.6,99.0
STU2015,17,Male,3.4,7.1,1.9,71.8,No,Yes,No,High School,Yes,2.0,96.8,83.8
STU2535,15,Male,5.6,7.3,4.5,73.3,No,No,No,High School,Yes,6.0,55.2,94.4
STU3159,18,Male,2.3,6.9,4.8,69.4,No,Yes,No,Bachelors,Yes,5.0,59.8,69.3
STU2918,16,Female,1.6,7.5,3.9,76.9,No,No,Yes,Masters,Yes,4.0,74.8,89.3
STU2451,18,Female,4.9,7.2,3.2,81.5,No,No,No,High School,Yes,2.0,74.7,85.6
STU3156,15,Male,2.1,6.2,4.2,96.9,No,No,Yes,Masters,Yes,7.0,61.1,72.0
STU2404,17,Female,0.5,7.2,3.6,79.3,No,No,No,Bachelors,Yes,10.0,68.5,62.0
STU3397,16,Male,5.9,5.7,0.3,63.5,Yes,Yes,Yes,High School,Yes,3.0,80.5,92.0
STU3355,18,Male,5.0,4.0,2.4,85.6,Yes,No,No,Bachelors,No,4.0,60.9,83.8
STU2739,17,Male,2.4,6.5,1.7,78.7,No,No,Yes,Bachelors,Yes,9.0,54.9,73.9
STU2364,15,Female,1.7,6.9,2.4,79.5,No,No,No,Masters,Yes,4.0,64.4,66.2
STU2104,16,Male,2.3,6.1,3.8,90.3,Yes,No,No,Bachelors,Yes,5.0,70.3,77.5
STU3403,15,Male,3.6,6.6,1.3,79.2,No,Yes,No,PhD,Yes,8.0,87.3,87.4
STU3244,18,Female,2.9,9.0,3.9,72.9,No,Yes,No,High School,Yes,6.0,75.3,75.8
STU2661,15,Male,4.9,5.1,3.9,75.7,No,No,No,Masters,Yes,6.0,69.7,76.6
STU2241,15,Female,4.3,7.2,4.0,71.0,No,Yes,Yes,Bachelors,Yes,7.0,66.3,81.7
STU2430,17,Male,6.4,6.4,1.5,97.3,No,Yes,No,High School,Yes,4.0,55.3,99.9
STU2814,18,Male,2.2,4.8,4.1,87.9,No,Yes,No,Bachelors,Yes,5.0,67.0,71.7
STU2630,16,Male,5.7,7.5,3.0,82.1,No,No,No,PhD,Yes,7.0,59.4,98.2
STU2096,16,Male,3.2,7.9,4.4,95.9,No,No,No,Masters,Yes,4.0,75.5,92.2
STU2467,16,Female,3.1,6.1,1.8,86.5,No,Yes,No,High School,Yes,6.0,60.8,81.9
STU2084,18,Female,4.4,5.8,2.9,100.0,Yes,Yes,No,Bachelors,Yes,5.0,67.1,88.8
STU2701,18,Female,6.3,6.9,2.4,74.6,No,No,No,Bachelors,No,6.0,78.2,91.8
STU2009,16,Female,2.7,6.4,3.9,91.4,No,Yes,Yes,Masters,Yes,6.0,72.3,82.6
STU2604,15,Male,2.0,5.5,1.2,83.9,Yes,Yes,No,High School,Yes,4.0,63.1,77.2
STU2878,16,Male,2.7,5.5,2.2,100.0,No,No,No,Bachelors,Yes,3.0,58.7,72.9
STU2773,17,Female,4.9,7.1,5.2,70.4,No,Yes,No,High School,Yes,5.0,75.9,70.0
STU3162,18,Male,4.7,,4.1,74.8,No,No,No,Bachelors,Yes,9.0,63.1,80.8
STU2276,17,Female,4.9,6.1,4.3,91.6,No,No,No,High School,No,6.0,49.6,82.6
STU2088,15,Male,2.7,5.1,4.7,86.5,No,No,No,High School,Yes,8.0,53.0,56.5
STU2090,16,Female,5.3,7.1,2.9,94.0,No,No,No,Masters,Yes,5.0,63.8,91.3
STU2765,17,Female,1.6,7.1,4.9,67.5,Yes,No,No,Bachelors,No,8.0,90.1,67.0
STU2280,15,Male,2.4,7.4,4.7,68.1,Yes,No,Yes,Masters,Yes,4.0,70.5,72.6
STU3007,16,Male,1.8,4.8,4.2,84.6,No,Yes,No,Bachelors,Yes,7.0,67.3,59.6
STU2651,17,Male,3.1,6.6,4.0,78.8,No,Yes,No,Bachelors,Yes,5.0,67.4,86.9
STU2992,16,Female,2.8,5.3,0.0,60.2,No,No,No,High School,Yes,6.0,76.5,61.3
STU2365,16,Male,3.5,4.6,2.4,90.7,No,No,No,Bachelors,No,4.0,74.3,82.2
STU2023,18,Female,6.3,7.0,7.9,85.5,No,Yes,Yes,Masters,Yes,4.0,58.5,89.8
STU2676,16,Female,4.1,6.3,4.6,83.4,Yes,Yes,Yes,Masters,Yes,6.0,38.5,67.3
STU2998,15,Male,2.8,6.3,4.3,79.1,No,Yes,Yes,Bachelors,Yes,6.0,50.7,72.3
STU2310,16,Male,4.0,6.1,2.2,92.7,Yes,Yes,Yes,High School,Yes,7.0,78.7,85.6
STU3060,16,Female,3.8,5.4,1.4,84.7,Yes,Yes,No,High School,Yes,7.0,66.1,87.0
STU2640,17,Female,1.5,6.4,5.4,89.5,No,Yes,No,Bachelors,Yes,5.0,80.2,69.6
STU2240,15,Male,2.3,9.7,4.0,81.8,No,Yes,Yes,PhD,Yes,4.0,61.8,78.3
STU2666,18,Male,3.4,6.0,3.9,89.1,No,No,No,High School,Yes,6.0,54.8,81.3
STU3301,17,Male,2.2,6.2,2.3,85.9,No,Yes,Yes,Bachelors,Yes,6.0,74.3,83.3
STU2098,18,Male,5.0,7.2,0.0,93.5,No,No,No,PhD,Yes,5.0,60.5,100.0
STU2167,17,Male,2.6,7.6,2.3,66.0,No,Yes,Yes,High School,Yes,6.0,66.7,65.7
STU2496,16,Male,4.4,8.6,2.2,92.3,No,No,No,Bachelors,Yes,7.0,56.1,93.2
STU2275,17,Female,2.9,6.9,3.0,87.9,No,No,No,High School,Yes,7.0,64.3,72.7
STU3113,16,Male,3.4,7.2,3.3,84.1,Yes,No,No,High School,Yes,6.0,36.5,63.2
STU2714,17,Male,0.7,5.3,2.6,92.2,No,No,No,High School,Yes,6.0,63.8,66.4
STU3268,17,Female,1.9,5.9,2.4,77.5,No,No,Yes,High School,Yes,3.0,65.3,77.0
STU2331,18,Female,4.6,6.6,0.7,75.6,No,No,No,Bachelors,No,3.0,68.8,93.2
STU2219,18,Male,2.0,7.4,1.6,98.6,Yes,No,No,High School,Yes,5.0,40.6,74.6
STU2433,16,Female,3.5,5.9,4.4,70.8,Yes,Yes,No,High School,Yes,4.0,77.1,85.6
STU3455,18,Male,3.1,8.7,2.8,93.7,Yes,Yes,No,Masters,Yes,7.0,62.2,75.7
STU3319,15,Male,2.9,6.0,2.6,74.5,Yes,Yes,No,Masters,Yes,6.0,56.1,65.8
STU2486,15,Male,4.5,6.7,2.1,78.5,No,No,Yes,High School,No,3.0,58.1,87.3
STU2531,17,Female,4.5,6.1,3.4,94.8,No,No,No,High School,Yes,6.0,77.1,85.5
STU3310,17,Female,2.7,8.2,0.9,100.0,Yes,Yes,No,Bachelors,Yes,6.0,49.6,89.0
STU2260,18,Female,2.4,5.4,1.4,100.0,No,No,Yes,Bachelors,Yes,7.0,65.3,93.3
STU2810,18,Female,2.7,6.3,2.0,100.0,No,Yes,Yes,Bachelors,Yes,7.0,64.0,78.9
STU2305,17,Male,4.4,6.4,5.5,87.9,No,Yes,No,High School,Yes,8.0,63.5,72.5
STU2127,15,Female,4.7,7.9,4.7,78.6,Yes,No,No,Bachelors,Yes,7.0,60.0,83.9
STU2196,16,Male,2.6,7.9,2.3,82.6,No,No,Yes,Bachelors,Yes,4.0,53.1,77.6
STU3164,16,Male,6.5,7.3,1.6,81.9,No,Yes,Yes,High School,Yes,3.0,52.6,100.0
STU3146,18,Female,4.0,6.6,2.9,74.1,Yes,Yes,No,Bachelors,Yes,4.0,78.4,84.2
STU2494,16,Male,4.6,7.6,0.8,90.1,No,No,Yes,Masters,Yes,9.0,63.4,91.0
STU2110,15,Female,3.0,6.9,4.5,70.3,No,No,No,High School,Yes,3.0,54.8,60.9
STU3108,17,Male,1.6,8.2,5.7,85.2,Yes,Yes,No,Bachelors,Yes,5.0,64.4,70.0
STU2513,16,Female,1.1,6.0,4.5,83.9,No,No,Yes,Bachelors,Yes,4.0,63.1,67.9
STU2691,17,Female,3.8,5.6,3.5,88.9,No,No,Yes,Bachelors,No,3.0,80.5,100.0
STU2369,15,Male,3.0,6.4,2.9,62.9,Yes,No,No,High School,Yes,1.0,55.7,60.1
STU2793,16,Female,4.0,6.1,5.1,79.3,No,Yes,No,Bachelors,Yes,5.0,91.9,85.6
STU3098,17,Male,4.1,7.7,3.1,77.3,No,No,No,Bachelors,Yes,6.0,91.3,83.5
STU2926,16,Female,1.4,4.4,1.3,83.6,No,Yes,No,Masters,Yes,8.0,68.9,69.9
STU2273,16,Male,1.3,7.5,2.4,77.9,Yes,No,No,Masters,Yes,2.0,75.0,70.7
STU2396,18,Male,2.2,7.8,5.7,62.0,Yes,Yes,No,Masters,Yes,5.0,53.3,55.7
STU3178,17,Male,4.5,7.1,4.1,93.0,No,Yes,No,Masters,Yes,3.0,66.3,100.0
STU2898,18,Male,3.3,7.5,3.8,70.8,No,Yes,Yes,Bachelors,No,6.0,58.6,75.7
STU3215,18,Female,2.2,7.6,5.7,83.6,No,No,No,Bachelors,Yes,7.0,71.5,62.1
STU2797,17,Female,6.0,4.5,4.3,81.5,Yes,Yes,Yes,Bachelors,Yes,6.0,74.2,82.2
STU3211,18,Male,3.4,6.5,1.8,86.7,No,Yes,No,Bachelors,Yes,3.0,66.9,83.4
STU3074,15,Female,5.1,7.4,4.3,81.9,Yes,No,Yes,Bachelors,No,5.0,72.7,100.0
STU3062,17,Male,5.1,5.5,3.8,74.9,Yes,Yes,No,High School,Yes,9.0,69.2,87.9
STU2961,18,Male,2.6,7.4,3.6,95.9,No,No,No,High School,Yes,4.0,57.3,76.6
STU2418,18,Female,5.1,7.1,2.6,89.4,No,No,Yes,Bachelors,No,2.0,68.5,99.2
STU2375,16,Female,5.1,6.3,3.0,88.3,Yes,Yes,No,Bachelors,Yes,9.0,53.8,78.2
STU2463,17,Female,3.6,8.1,2.6,89.8,No,Yes,No,High School,Yes,7.0,82.5,91.0
STU2470,17,Female,5.4,7.1,3.4,82.5,No,Yes,No,High School,Yes,5.0,77.0,94.1
STU3099,18,Female,2.9,7.1,1.2,99.1,Yes,No,No,High School,Yes,5.0,77.6,89.3
STU2559,15,Female,6.7,5.7,4.0,77.7,No,Yes,No,Masters,Yes,4.0,68.9,84.1
STU2302,16,Male,6.8,6.9,4.6,76.7,No,Yes,No,,Yes,5.0,52.3,82.9
STU2582,17,Female,3.5,3.6,2.7,80.8,Yes,No,No,High School,Yes,6.0,74.9,71.6
STU2798,15,Male,3.7,6.2,5.1,85.3,Yes,No,No,Bachelors,Yes,5.0,69.5,82.7
STU2011,18,Male,4.0,6.6,0.0,92.6,No,No,No,PhD,Yes,7.0,55.5,84.0
STU3274,16,Male,4.4,8.0,1.6,76.2,No,Yes,No,Bachelors,Yes,3.0,59.2,93.4
STU2538,17,Male,3.6,7.1,2.1,94.3,No,No,Yes,Bachelors,Yes,4.0,66.3,99.0
STU2627,18,Male,4.0,7.8,2.5,76.8,No,No,Yes,Bachelors,Yes,4.0,67.7,88.7
STU2281,15,Male,5.0,6.5,1.8,71.0,Yes,No,No,Bachelors,Yes,4.0,67.2,79.8
STU2983,18,Male,5.1,8.1,1.9,100.0,No,No,No,Bachelors,Yes,4.0,74.2,100.0
STU3427,17,Male,2.3,6.4,2.4,89.0,No,Yes,No,Masters,No,7.0,71.0,68.0
STU2223,17,Male,4.5,8.0,5.0,88.0,Yes,Yes,No,Bachelors,Yes,10.0,57.5,82.1
STU2672,16,Female,4.9,7.3,4.8,83.0,No,No,Yes,High School,Yes,4.0,58.1,76.6
STU3243,17,Female,4.4,6.7,2.4,89.9,Yes,No,Yes,Masters,No,5.0,79.0,100.0
STU2966,15,Female,4.6,5.0,5.5,91.5,No,No,No,Bachelors,Yes,6.0,73.3,87.4
STU3149,18,Male,3.4,6.4,5.0,74.9,No,No,No,Bachelors,Yes,1.0,85.4,84.9
STU3093,16,Female,2.6,5.8,0.0,77.3,No,Yes,No,High School,Yes,8.0,74.9,67.9
STU2789,18,Male,5.2,7.4,1.4,64.3,No,No,No,Bachelors,Yes,7.0,65.5,88.9
STU2994,18,Male,3.7,6.0,0.0,92.9,Yes,No,No,Bachelors,Yes,6.0,87.9,86.1
STU2580,18,Female,4.4,7.2,1.5,94.3,No,No,No,Bachelors,Yes,4.0,92.1,100.0
STU3045,16,Female,4.7,6.3,3.9,88.2,No,No,No,Masters,Yes,6.0,66.5,87.2
STU2077,15,Male,3.4,8.3,3.0,85.6,Yes,No,No,Bachelors,Yes,8.0,75.2,85.7
STU2547,17,Male,2.1,5.7,3.1,95.3,No,No,No,Masters,No,7.0,82.9,78.4
STU3414,16,Female,3.2,9.2,2.5,92.2,No,No,No,Masters,No,6.0,63.8,76.4
STU2748,18,Male,4.7,6.4,1.9,90.7,Yes,No,No,High School,Yes,7.0,88.1,96.5
STU2826,18,Male,5.2,5.3,0.7,85.0,Yes,Yes,No,Bachelors,Yes,4.0,64.9,93.1
STU2125,18,Male,0.4,6.4,3.5,68.2,Yes,Yes,No,PhD,No,6.0,71.6,63.0
STU3252,16,Female,2.5,5.8,5.5,79.5,No,No,No,High School,Yes,4.0,60.9,75.3
STU2757,16,Male,2.8,7.5,2.8,95.0,No,No,Yes,Masters,Yes,6.0,60.0,86.5
STU3066,18,Male,2.9,7.0,3.1,86.3,No,Yes,No,Bachelors,Yes,6.0,72.9,78.4
STU2576,17,Male,3.9,7.9,4.1,92.2,No,No,No,High School,Yes,6.0,60.8,75.5
STU2621,15,Female,3.9,6.8,5.6,86.7,No,No,No,PhD,No,7.0,78.0,83.4
STU2767,18,Female,0.8,6.9,4.6,92.9,No,No,No,Bachelors,Yes,7.0,82.6,71.0
STU3229,15,Male,2.6,7.6,0.0,78.9,No,Yes,No,High School,Yes,5.0,66.2,79.5
STU2899,18,Female,3.2,6.8,4.2,79.9,No,No,Yes,High School,Yes,4.0,51.1,65.1
STU3030,15,Male,6.0,6.5,5.3,90.8,Yes,No,Yes,Bachelors,Yes,3.0,75.6,94.5
STU3371,18,Female,4.2,6.7,2.5,89.9,No,No,Yes,Masters,Yes,6.0,77.5,95.7
STU2802,18,Female,1.9,6.2,2.0,80.4,No,Yes,Yes,Bachelors,No,3.0,73.2,93.9
STU2844,16,Female,2.0,6.3,4.6,82.7,Yes,Yes,No,PhD,Yes,4.0,63.3,69.0
STU3280,16,Female,0.9,7.0,2.9,82.3,No,No,No,High School,Yes,5.0,66.9,67.7
STU3490,16,Male,3.3,5.2,4.1,56.4,No,No,Yes,High School,No,8.0,72.0,68.9
STU3302,18,Male,4.0,5.3,2.1,94.2,Yes,Yes,Yes,High School,Yes,4.0,71.2,98.8
STU2259,16,Male,3.7,8.0,2.4,80.1,No,Yes,No,Bachelors,Yes,5.0,62.8,80.8
STU2282,18,Female,1.0,7.8,3.4,91.2,No,No,No,PhD,Yes,4.0,75.4,81.2
STU2634,17,Male,5.0,6.5,5.0,82.1,Yes,Yes,Yes,PhD,Yes,6.0,90.8,90.1
STU3430,18,Male,3.3,7.1,4.5,97.4,No,Yes,No,PhD,Yes,6.0,78.8,97.2
STU2474,15,Male,4.4,7.7,4.5,93.3,No,No,No,Bachelors,Yes,4.0,76.7,93.0
